Symbol,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
Tractor Supply Company,77.12999725341797,81.48999786376953,72.91999816894531,59.43999862670898,103.02999877929688,122.23999786376952,186.77999877929688,204.88999938964844,205.0500030517578,269.989990234375
"Tesla, Inc.",13.989333152770996,13.666000366210938,18.49266624450684,18.61199951171875,16.273332595825195,63.32799911499024,228.5666656494141,303.9966735839844,244.8800048828125,262.510009765625
Ford Motor Company,15.15999984741211,11.970000267028809,12.6899995803833,10.829999923706056,10.34000015258789,7.53000020980835,14.609999656677246,16.030000686645508,12.43000030517578,11.369999885559082
"Yum! Brands, Inc.",50.70452880859375,48.23148727416992,67.66999816894531,83.87999725341797,101.73999786376952,95.98999786376952,117.87000274658205,119.11000061035156,125.0,134.86000061035156
"Domino's Pizza, Inc.",93.31999969482422,104.16000366210938,188.9199981689453,231.5800018310547,274.32000732421875,375.8200073242188,480.1099853515625,411.989990234375,381.3500061035156,417.239990234375
"Rollins, Inc.",9.62074089050293,11.324443817138672,16.382221221923828,22.40888977050781,25.01333236694336,29.71333312988281,35.36000061035156,37.040000915527344,37.43000030517578,47.2599983215332
"The Home Depot, Inc.",98.94000244140624,119.2300033569336,145.02000427246094,174.67999267578125,201.009994506836,256.7699890136719,321.739990234375,325.760009765625,305.7300109863281,402.8900146484375
McDonald's Corporation,90.0,115.18000030517578,128.0399932861328,157.47999572753906,194.6100006103516,202.6499938964844,235.6100006103516,266.82000732421875,272.2200012207031,296.7900085449219
"Darden Restaurants, Inc.",51.39925003051758,60.22999954223633,76.69999694824219,84.22000122070312,117.80999755859376,84.73999786376953,149.9499969482422,132.6999969482422,143.5,162.1999969482422
"Ulta Beauty, Inc.",125.2300033569336,170.4499969482422,277.260009765625,204.9199981689453,343.67999267578125,254.57000732421875,342.8399963378906,404.3500061035156,398.7300109863281,380.0799865722656
"Expedia Group, Inc.",87.77999877929688,102.76000213623048,119.4000015258789,105.58999633789062,128.22999572753906,93.98999786376952,167.35000610351562,114.01000213623048,100.87000274658205,158.0
Lennar Corporation,42.684364318847656,40.22615432739258,46.2340202331543,58.66999816894531,52.36000061035156,62.65999984741211,98.68000030517578,86.20999908447266,113.5,174.08999633789062
Lululemon Athletica Inc.,46.70000076293945,55.709999084472656,66.72000122070312,78.70999908447266,176.5500030517578,315.29998779296875,368.9100036621094,329.79998779296875,388.0499877929688,307.5400085449219
"The TJX Companies, Inc.",32.14500045776367,33.755001068115234,38.119998931884766,40.220001220703125,54.45000076293945,57.41999816894531,68.22000122070312,68.54000091552734,89.16000366210938,114.16999816894533
"Marriott International, Inc.",77.4800033569336,59.54999923706055,87.98999786376953,135.58999633789062,136.88999938964844,113.13999938964844,141.77000427246094,163.57000732421875,194.3600006103516,262.54998779296875
Las Vegas Sands Corp.,54.52000045776367,38.720001220703125,52.040000915527344,71.66000366210938,67.43000030517578,55.63999938964844,51.02000045776367,37.45000076293945,45.790000915527344,53.619998931884766
"Mohawk Industries, Inc.",153.2899932861328,165.44000244140625,224.5399932861328,227.8999938964844,135.8300018310547,115.69000244140624,198.759994506836,122.77999877929688,86.83999633789062,131.7100067138672
"Chipotle Mexican Grill, Inc.",13.000800132751465,9.518799781799316,8.647199630737305,6.459199905395508,14.157400131225586,20.984600067138672,32.31119918823242,34.109798431396484,37.511600494384766,60.59999847412109
LKQ Corporation,28.88999938964844,25.959999084472656,32.83000183105469,37.59000015258789,29.049999237060547,29.64999961853028,51.38999938964844,56.41999816894531,49.43000030517578,37.7599983215332
"AutoZone, Inc.",598.3699951171875,704.739990234375,740.6599731445312,634.52001953125,1038.31005859375,1143.800048828125,1577.550048828125,2328.60009765625,2570.27001953125,3105.929931640625
"D.R. Horton, Inc.",23.76000022888184,26.64999961853028,30.89999961853028,43.77000045776367,44.380001068115234,55.119998931884766,89.02999877929688,76.51000213623047,109.3000030517578,180.3800048828125
