Symbol,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
"Teradyne, Inc.",19.51000022888184,18.979999542236328,29.459999084472656,45.7599983215332,48.959999084472656,74.9000015258789,127.08000183105467,100.45999908447266,95.4000015258789,111.33000183105467
Broadcom Inc.,9.925000190734863,11.996999740600586,21.27499961853028,24.437000274658203,31.582000732421875,31.75200080871582,48.57500076293945,53.85900115966797,82.90799713134766,172.02000427246094
"VeriSign, Inc.",56.650001525878906,74.25,82.9800033569336,117.4800033569336,194.97999572753903,214.4499969482422,229.1600036621093,204.77999877929688,199.72000122070312,179.07000732421875
Oracle Corporation,40.91999816894531,34.119998931884766,42.27000045776367,45.380001068115234,54.59999847412109,55.09999847412109,87.08000183105469,79.25,109.02999877929688,172.4199981689453
Microchip Technology Incorporated,22.239999771118164,20.26000022888184,36.2400016784668,47.20000076293945,50.060001373291016,54.23500061035156,73.09500122070312,71.69000244140625,77.08000183105469,77.19999694824219
"Super Micro Computer, Inc.",3.131999969482422,2.443000078201294,2.7049999237060547,1.659999966621399,2.240999937057495,2.970999956130981,3.358999967575073,6.761000156402588,23.575000762939453,47.720001220703125
"F5, Inc.",130.7100067138672,93.5199966430664,145.0500030517578,144.9600067138672,152.32000732421875,146.27999877929688,186.0200042724609,170.25,158.66000366210938,218.3600006103516
KLA Corporation,69.12999725341797,64.55000305175781,90.4499969482422,107.80999755859376,128.1699981689453,191.8699951171875,314.0199890136719,375.0899963378906,451.8200073242188,674.3499755859375
"ServiceNow, Inc.",61.2599983215332,76.33999633789062,93.18000030517578,162.82000732421875,262.6700134277344,386.6400146484375,561.9299926757812,488.760009765625,554.0900268554688,945.0
NXP Semiconductors N.V.,75.1500015258789,68.6500015258789,102.5999984741211,121.5199966430664,106.5999984741211,114.0999984741211,204.4100036621093,180.22000122070312,196.7899932861328,249.6999969482422
PTC Inc.,36.900001525878906,30.68000030517578,55.369998931884766,78.79000091552734,87.87000274658203,83.41999816894531,142.8800048828125,122.47000122070312,140.64999389648438,185.25
Corning Incorporated,21.14999961853028,16.8700008392334,27.729999542236328,27.739999771118164,31.57999992370605,27.270000457763672,40.91999816894531,36.380001068115234,31.21999931335449,46.84000015258789
"NetApp, Inc.",41.88999938964844,22.25,40.52000045776367,61.18999862670898,71.68000030517578,49.0099983215332,82.2300033569336,73.37000274658203,76.0199966430664,120.41000366210938
"ANSYS, Inc.",81.97000122070312,84.97000122070312,101.62000274658205,157.0500030517578,191.3800048828125,290.75,350.94000244140625,279.989990234375,302.9100036621094,321.1700134277344
International Business Machines Corporation,153.4512481689453,124.31166076660156,172.33270263671875,145.2294464111328,133.4512481689453,129.78012084960938,134.72274780273438,137.7899932861328,146.91000366210938,212.9100036621093
Adobe Inc.,69.8499984741211,89.16999816894531,119.62999725341795,213.8000030517578,279.6400146484375,397.7799987792969,600.2000122070312,437.8200073242188,512.9000244140625,481.0400085449219
HP Inc.,16.966394424438477,10.109999656677246,16.1299991607666,21.770000457763672,20.040000915527344,18.170000076293945,29.209999084472656,34.310001373291016,26.770000457763672,37.41999816894531
